"";".value.-0.999316374771297";".value.-0.894162562896351";".value.-0.789008751021404";".value.-0.683854939146458";".value.-0.578701127271511";".value.-0.473547315396565";".value.-0.368393503521618";".value.-0.263239691646672";".value.-0.158085879771725";".value.-0.0529320678967787";".value.0.0522217439781678";".value.0.157375555853114";".value.0.262529367728061";".value.0.367683179603007";".value.0.472836991477954";".value.0.5779908033529";".value.0.683144615227847";".value.0.788298427102793";".value.0.89345223897774";".value.0.998606050852686"
"2481";2,29122624882589;3,55387656543725;3,28257475305261;3,09882395083402;2,5140277109364;1,85545499754504;0,969410823148676;0,927731868341537;0,845102811243005;0,521887871181674;0,279240545759234;0,0260968387210556;-0,56422572571925;-0,879065280376543;-1,12759304443203;-1,78720559453899;-2,21291347743026;-2,45080777889219;-3,85073185196558;-3,67544794167012
"2501";3,36376003706408;4,92470360663047;4,29319391965753;4,01754991527933;3,15382185463944;2,00014341028653;1,09802518482385;0,47918801269148;-0,132850498311136;-0,468387525174237;-1,0722013188313;-1,4690792033618;-1,87096214221308;-2,14174382881915;-2,3021980803024;-3,05733868733481;-3,81614627178755;-4,37835521348189;-6,06714039933284;-5,14780713889613
"2521";-5,69455015057273;-5,39086909309304;-5,36002355761024;-4,9960695222763;-4,35352131226078;-2,79576412694138;-2,49064072929524;-2,14084949586495;-1,03663147235848;-0,335476915626443;0,0431225918661595;0,630604233061189;1,68494104334344;2,11364975938708;3,14829665609398;4,03093395226815;5,15636138933813;5,17744186839967;4,70891268620615;4,6157371107509
"2541";1,00376477568943;2,43964488841504;2,31491850143417;2,18786527794251;1,62559671040287;1,16602213881603;0,516460696529745;0,165724587125829;-0,295966480194066;-0,559087972884756;-0,751199816717218;-0,87436966969144;-1,14361753680449;-1,37494381263128;-1,63679751833171;-2,38532932106149;-3,04468623965663;-3,27373154103841;-5,35628831379707;-4,06454601386635
"2561";-5,43442223369319;-5,55010840943032;-5,38310546222617;-5,21549603158057;-4,84292744307513;-2,34176327587964;-1,93568023416014;-1,86836752066541;-1,19335159346007;-0,41977932475476;0,195226647806602;1,17339012071033;2,0768843799989;2,33723010794823;3,52332537906859;4,33489920481152;4,7362100876139;4,84939659187401;4,74561882633396;4,19578218259874
"2581";3,22978168776325;4,98876306177446;4,44341597315341;4,06931492031144;3,27009827329568;2,08785217511361;1,15157328100612;0,570577371744528;0,00547220669981718;-0,320523701008523;-0,884772549768995;-1,24753473061253;-1,59395015864936;-1,840642601933;-1,98455831713151;-2,7132481671248;-3,47552347218407;-3,9871458057265;-5,62770834254821;-4,91422781068026
"2601";-10,2600985636058;-10,5890640316254;-9,56543522372468;-8,66889161430422;-7,86622618352116;-4,03752615163416;-2,99549985645553;-2,22462875027058;-0,755037223247223;0,109755330240581;0,883397405058783;2,2431334224892;3,10795796094065;4,08151316445432;5,77652819494766;7,75355745445626;9,48620989988004;10,3510021533162;10,6965639334294;9,74768721864656
"2621";-8,82976796608764;-8,91217588615165;-8,07765597133242;-7,81802822247006;-7,01244321779486;-3,52976168701414;-2,45133062899217;-2,10225122569347;-1,32779220155043;-0,455131292663965;0,341821592099033;1,84942012490466;2,907922603273;3,72272875020629;5,12804413530219;6,75885953024422;7,46191007942161;7,91659292549223;8,37873872535986;7,72063024680513
"2641";2,80198064783955;4,1787556973523;3,52080259687773;3,4607274416957;2,88428041566935;2,27649946579037;1,72425616482277;1,29416280462583;0,764861495905592;0,45889691250241;-0,265089402160239;-0,59370629390723;-1,0250862369509;-1,310536679278;-1,51199207977;-2,28420901603402;-2,91881293303559;-3,44349966023331;-5,00293595045163;-4,48021322525247
"2661";3,42916133758804;4,71275083347752;4,33997119112608;3,85464861967912;3,01633544519765;1,94432019805635;0,804119129877841;0,539544817502679;0,284641953617994;-0,271337870695957;-0,473220686828318;-0,726648997655903;-1,10019466585871;-1,41685926764967;-1,71656096027724;-2,46898327361263;-2,8419929430393;-3,10372034211893;-4,04535815147968;-3,67552621020536
"2681";-11,0608519112137;-11,3991061952555;-10,2388589031286;-9,2813373860142;-8,45681009665456;-4,60259409965705;-3,53387466019626;-2,75060152721026;-1,35397731136707;-0,502619634144187;0,220615861800471;1,81155653021558;2,84082929478711;3,93512189617009;5,6793037543584;8,20431219007969;10,2438454395675;10,9541780490151;11,6695101520691;10,6868033964981
"2701";1,66498187560772;2,68725557084396;2,70226875531088;2,64245693054423;2,18017280105101;1,92616802271827;1,13291915909211;0,93299633623765;0,665727628540595;0,292096380603963;-0,217665241686835;-0,643348945747516;-1,04681747672936;-1,53565817700279;-1,86730848076051;-2,44947803639123;-2,98977766402892;-3,07067617835641;-3,95486060667661;-3,6888887080966
"2721";-11,1431394917363;-11,3623620144274;-10,0437078162184;-8,96501933796775;-8,59383673589472;-5,72326881250674;-4,35350841526957;-3,24295694423853;-1,72501113022373;-0,748464805617284;0,174374707622928;1,81418057759919;2,83414917181798;3,698250882941;5,2316656953744;7,31025304374557;8,8784330631842;10,0133154322138;11,0004196969275;10,7786902973527
"2741";-1,23723609138884;0,0502524256707249;0,281968836875994;0,126344835510582;-0,143007324712955;0,365523075317527;0,190120297946537;0,0535205286465661;-0,072544037309654;-0,161156779263452;0,0889325486399001;0,173061366765299;0,0415812546877892;-0,032810714263947;-0,0897686222422452;-0,196611817784215;-0,631331753320092;-0,251742949495002;-1,48313183641531;-0,955031628529231
"2761";-0,907653185997711;0,128489314449275;0,119611143689309;0,188549302536876;0,220330465342122;0,286084491446437;0,0773662141297829;0,0762656208136672;0,150382044424486;0,102063321523566;0,0617790154305874;0,0532815995141811;-0,210662224556641;-0,264339505729293;-0,354123269653842;-0,340089398880297;-0,56297754121228;-0,348638750127029;-1,01978299013649;-1,05453800415592
"2781";-8,76476728143312;-8,96636322466283;-8,02008601100591;-7,59339888044729;-6,95104966987708;-3,89499621362784;-2,93431975473182;-2,52059036006155;-1,66768362387802;-0,873352497949299;-0,118823924455933;1,22568577943538;2,39050190416954;3,44365435286576;4,95326292822141;6,84307091963193;8,20723668143366;8,7714504052258;9,09276287267194;8,41814186379418
"2801";1,81277485495094;2,9312867720756;2,54719817867436;2,48380097543041;1,99965336428825;1,41758994838831;0,720331456488986;0,530193251480852;0,104359577559072;-0,101870076360628;-0,270801425544393;-0,548731663299338;-0,683967117718087;-0,825326271746121;-1,08650404194393;-1,59909043055819;-1,7622816669817;-1,79333280530779;-2,74180407187213;-1,82248726554552
"2821";-9,85804583844789;-10,3844486417381;-9,47646352447521;-8,75088708928994;-8,2438258535779;-4,35839617642326;-3,29501626526105;-2,55352629671889;-1,37646501826961;-0,758503964671211;-0,0566535643829342;1,06351774796;1,72881447190084;2,44753810235557;3,87266056173372;5,30599793076278;6,55114034221083;7,14299990670638;7,52247511000347;6,92075000502989
"2841";0,430877978195474;1,45892057656427;1,35701584458104;1,61070721610636;1,3643674063;1,06164780995741;0,487383252185084;0,312220837910867;-0,0276277093926602;-0,219601630564171;-0,496491421687367;-0,841909791747913;-1,06380586653611;-1,3159607007755;-1,62509195703337;-1,84440453055471;-1,82887120110286;-1,80984729173189;-2,18705344300383;-1,68072726035356
"2861";-6,48359090992558;-6,34859473222605;-6,13246257354749;-5,91018011160818;-5,25601835764042;-2,64296299902359;-2,14234464179484;-1,86613664992823;-0,764185753400006;-0,0339735547650651;0,395807029163529;1,27495667747975;2,3748094798639;2,86204144966721;4,14297700061381;5,21843535157299;6,19158335881903;6,24973452012376;6,17234005672901;5,91928186893286
"2881";-5,62026320223266;-5,31530575141609;-5,05165944399795;-4,87692487763298;-4,35534186211383;-2,8455073951493;-2,51195864897429;-2,26195474292159;-1,2132436802317;-0,390034363304114;0,121559214404324;0,895019562588565;1,90260081678613;2,37622184736241;3,62677745556633;4,42797467725585;5,62235506325278;5,63528692727141;5,48564129642266;5,2295130060195
"2901";-1,07918243109825;-0,389543584762204;-0,0954792741540858;-0,0139653705838884;-0,195929478113356;0,42549729273026;0,218141315301512;0,31615489610856;0,324342740313367;0,222018990792663;0,284814882776014;0,354149194342794;0,244801781515836;0,102846814790257;0,0709446078970575;0,0620998656527139;-0,278940743614984;-0,00992969626159448;-0,759149497427189;-0,787088152434662
"2921";0,0503307743738506;0,543723695228027;0,631721511865499;0,597644818664801;0,486362593708524;0,507857983578123;0,274097119064368;0,319119479193124;0,375828639185762;0,346106376554774;0,334265340559033;0,389639785283391;0,297778417089279;0,258268091630207;0,189601582477523;0,168917426197866;0,143088195966548;0,506796247892434;0,102059160740881;-0,206707957043959
"2941";0,988763828403258;1,41022895801831;1,46564654285407;1,28103159333156;1,02957837462995;1,34539547642058;1,02116842976291;0,941892447835487;0,925838821369376;0,841864684429361;0,835684396209551;0,827585531484009;0,915437018031725;0,903589810133641;0,800377940309209;0,802220933762162;0,606563951574217;0,760564458576555;-0,0356151110243949;-0,356862200185325
"2961";-0,555614466359901;-0,573955906931847;-0,521309721640159;-0,550989536901759;-0,57869023632554;-0,136120362004953;-0,276365266521211;-0,199288700833194;-0,0371739017964877;-0,0644277113554956;-0,0271451094230301;0,154794554652019;0,29550527084293;0,320026603793028;0,401169131968615;0,532557564200641;0,611388713990064;0,855814339891222;0,454030011278719;0,354690582785363
"2981";-9,26796514043827;-8,98115701041744;-8,18015390257425;-7,68937496138513;-6,7389364399376;-3,14674832722364;-2,22793835759912;-1,80073924271774;-0,607205894715709;0,186902970868177;0,762260246275488;2,03266562079294;3,1777296879894;3,88995724949608;5,38334160938119;7,54843354633772;8,73475470342542;9,15589753981556;9,47295382416543;8,90460986073117
"3001";2,7552446300163;3,8283839711858;3,70446615908718;3,5471457497061;2,84715344080598;2,56027362616542;1,58235723796546;1,16302526202859;0,833091338048276;0,474515588320861;0,0483866363274404;-0,30671237177508;-0,624649612427775;-1,09016703188291;-1,35273105341479;-2,0286890208814;-2,66401534480417;-3,04508212815905;-4,14555294448857;-3,81731332855246
"3021";1,94321632080763;2,69572471864331;2,45786742344595;2,37565615791204;1,69542978087849;0,761711488660064;0,083414105390135;-0,157153214916327;-0,549234760011586;-0,84408541253628;-1,71615199969819;-2,07940709932878;-2,4909153884096;-3,15778581566614;-3,2569799115003;-3,92485307253761;-4,4503596606631;-5,10419240908402;-6,12318324736409;-6,00582694950709
"3041";-5,84123904611484;-5,54728625570764;-5,79193255447936;-5,27115359178474;-4,57257963968915;-2,87296429802068;-2,10355886921733;-1,58450800941791;-0,283603111106011;0,0141551623575952;0,310263116849927;0,8932167409867;1,56853512149517;2,01054105094087;3,21455032375444;3,99355892064385;4,70343383605799;4,80167679695852;4,52931395673118;4,68943449008028
"3061";-1,33845500152771;-0,363867385448913;-0,0355464127314731;-0,101979325594087;-0,154017435560781;0,0315579911484793;-0,0460641437197342;-0,0265020795058547;-0,0501420457441039;-0,0966730736091526;0,194310400476247;0,318061110582858;0,193274429232726;0,152889535282305;0,27208603133819;0,396884954765041;0,454331195509327;0,794440469030618;0,295488270615021;0,842680107653663
"3081";3,12329371690442;4,67427073879929;4,56393698212029;4,30302237698542;3,48744424719909;2,50921386346168;1,53484725329272;1,38880595295532;1,07553992335843;0,72224680233828;-0,156976112850986;-0,567541735552988;-1,29608782157728;-1,72436837392268;-2,00780011500068;-2,76810589609134;-3,40333314820297;-3,95693562990829;-5,36772874845054;-5,18310560728887
"3101";-0,814347781007446;-0,442507119158873;-0,371350230297044;-0,38220263612961;-0,422732402566281;0,0426823352802088;0,135240007108046;0,252613418355881;0,269245757976796;0,357079928954215;0,570136878355337;0,469041949086026;0,220343710786174;0,149200718233878;0,220523187811463;0,236875541533646;0,462772532876888;0,540127617025769;0,26422737018826;0,850380249069309
"3121";-0,682826758573121;0,155765539491695;0,179223571149481;0,108888906052202;-0,10137341459095;0,332825488932159;-0,0112609829307974;0,0479057701815914;0,0128479156346656;-0,120162288440649;-0,00785292270123233;0,091713525043995;-0,0159124489730675;0,0220746801973608;-0,0403277465783858;0,0603933468679996;-0,0872291821647434;0,194727224167342;-0,957424361314229;-1,00708741678246
"3141";-0,34539241479237;-0,471348823281679;-0,49776911914328;-0,506349496928531;-0,624871672807204;-0,361270082020313;-0,618898765908232;-0,546225687470749;-0,387746266482421;-0,365637098991822;-0,195356185551927;0,0454134930661928;0,240137177707441;0,283124028792569;0,322148465090919;0,577715356798392;0,540081413552183;0,679529564070922;0,318061992603929;0,201793155782524
"3161";3,48412599707743;4,99370407148988;4,62534085308219;4,23767557414335;3,45048040577899;2,84210704346715;1,77221405609035;1,64693364347852;1,38486145534045;0,965309885939813;0,692794932381241;0,250913096819766;-0,245514222201398;-0,620173695654644;-0,912575277054974;-1,62983653217078;-1,86724523062182;-2,16366078242031;-2,98164615744105;-2,51303330529833
"3181";0,645461751249882;1,09399595036848;1,10245905672346;0,967013311907294;0,758472184219142;0,620481777094218;0,256261806791805;0,251059186868956;0,359010826085427;0,342348146950589;0,277840923213376;0,316459528498639;0,22094688307918;0,131739384343262;0,0097941271200739;0,0144825606115568;-0,0909238998453078;0,235149757465501;-0,593804301546742;-0,909640047658313
"3201";3,38966053334895;5,05621522945385;4,51017191207222;4,14432416338716;3,27200183457371;2,6061488567536;1,58122529346799;1,0295151542514;0,564229993815778;0,1159053887818;-0,233255248117709;-0,457643938106843;-0,641673725691678;-0,924691477009831;-1,15926460543568;-1,95188526698594;-2,6189446588402;-2,91530982225038;-4,40087946300997;-3,43001186716083
"3221";-8,49271510167895;-8,25129222390225;-7,41648554421493;-7,01312541017616;-6,12692703561666;-2,4646467767559;-1,4513796528438;-1,04362903174008;-0,0295915257567776;0,498564549790632;1,01100191861421;2,21113887587992;3,32287961627818;4,00024501968314;5,53208298403558;7,47684278396714;8,58669691976808;9,07934094996981;9,87066480165287;9,06265776477806
"3241";-4,69010822346559;-4,10581146439929;-3,95806943026278;-3,48105413883467;-3,023077786943;-1,30081540439336;-0,873647608537433;-0,686843897362674;0,229842632418598;0,909328168544829;1,30031086582046;2,08431606861281;2,85558065240766;3,12947674001994;3,92071192667425;4,80549529391293;5,99589326727571;6,09679130784869;6,07390647972588;6,20917500467903
"3261";3,39294759863814;4,96602198782019;4,46342120307252;4,0983167759512;3,14186571453529;2,06099678262751;1,01447263016207;0,968062397313569;0,65768527211295;0,194657715623558;-0,593768245132451;-0,918946048152609;-1,49381263904383;-1,8408639360197;-2,08971724368239;-2,88641888604013;-3,38754363732114;-4,05028034918777;-5,37993977223594;-5,19432428850457
"3281";-6,08037407155447;-5,93566902287486;-5,8567868904028;-5,14757843049803;-4,4982414589975;-2,94670175527502;-2,66149428166737;-2,3414466684747;-1,33121360171174;-0,696066949722047;-0,269789233413456;0,407204313910208;1,34382791382921;1,80606713433849;2,72959077135108;3,70609245103846;4,67289874759869;4,61166200217661;4,45898282887856;4,73686813599064
"3301";-11,0929213969654;-10,8251919174105;-9,46006060132915;-8,661535736981;-8,13794854289422;-4,74669188369041;-3,26024526229306;-2,34209997323513;-0,924712277739884;-0,182389999769981;0,526789825285075;2,00880423084997;3,15903591904074;3,96982352120023;5,13777095187247;7,02951104794402;8,24306527775884;9,32553626044474;10,295524445098;10,0277269960495
"3321";3,29255030326056;4,25172612887587;4,17299934858222;3,76200495916215;3,14655583208772;2,47058640864807;1,40251810165136;1,20651092312731;1,01535287735366;0,684699266307717;0,0854878659548051;-0,387970880026235;-0,947516831932974;-1,55252725568289;-2,16578523737847;-2,48792688768078;-2,62093940871067;-2,70762673809483;-3,08123765913104;-2,95136383527796
"3341";2,3437679016915;3,61528633948087;3,62418570598078;3,69105407952525;3,00810845284305;2,77770083982071;2,02128198795634;1,69563008724483;1,29974387451738;0,911450253529357;-0,0496582496060597;-0,496358549498768;-1,15349370829561;-1,52272793007705;-1,78089594020187;-2,45238692170488;-2,86862106940288;-3,24267681006237;-4,111117004972;-3,65171397685401
"3361";-8,1328092116998;-7,98285480305265;-7,31824812477387;-6,50845131646662;-5,90420547820579;-2,90889486562995;-1,91972750582832;-1,59250201168143;-0,624406955140697;0,127161589945329;0,739980146780279;1,97503583682562;2,69434995358382;3,39856569004142;4,50185491192207;6,34226038159728;7,63336454619898;8,06277301439122;8,25780791249943;8,1475798597208
"3381";2,9908018366715;4,59308621316023;4,1950733349453;4,02270186260168;3,32881453624464;2,33789368845186;1,61820007861209;1,29308039547358;0,637793257004215;0,289170354871213;-0,289487130439213;-0,756680170907309;-1,19179800565422;-1,60353689177263;-2,03247693915468;-2,81709317795498;-3,32865409434553;-3,57400198927626;-4,4525877678965;-3,81487864232215
"3401";-1,01592596606409;-0,329558320478753;-0,0866796359341909;0,0523093102038723;-0,00227517320634626;0,104233956884628;-0,00119980992533348;0,1474216633396;0,190943606882125;0,0929969102043286;0,295875038824988;0,345211710090624;0,25517391737137;0,121611901395591;0,152073330743886;0,121232234382518;0,10655765109836;0,375607679289424;-0,093255940863586;-0,198542641829845
"3421";-0,355893209874619;0,7443270213261;0,675330017487722;0,520565540052249;0,169306324428875;0,57533693934549;0,260714743983643;0,0440074322656152;-0,0625783751464478;-0,157341969083327;-0,0104159313208715;0,0423293563416125;-0,0216198268169648;-0,0610676348699297;-0,11356880527838;-0,0601484153285485;-0,365743948400824;-0,0716605517235619;-1,17441442897722;-0,674914707212101
"3441";0,025384894106063;0,805343443956644;0,883106092372306;0,876663342974613;0,767132200589874;0,713385490010921;0,562479156172497;0,686481904333515;0,69929366885652;0,608907020107488;0,689111110932212;0,656216389987113;0,490774290927566;0,280092299413801;0,240052491538209;0,294466369110502;0,239900671457834;0,304171038265928;0,091638682261657;0,315963855888343
"3461";3,24125942230541;4,71055868939972;4,53209680416007;3,97576130150849;3,080572023358;2,2477725141016;1,28748934754295;1,19139251256124;1,00693854544522;0,472307642137297;0,156948608563535;-0,182761573250398;-0,777507968882339;-1,16352865686419;-1,65499324595403;-2,5371347054723;-2,94369394367141;-3,30606683587215;-4,4916190628273;-4,11498794009828
"3481";-5,64698777349975;-5,24120829299348;-4,96763162049184;-4,821897519399;-4,23169310346246;-2,56993820000649;-2,23022874378175;-1,97236620586489;-0,89125845050493;-0,0379368466162884;0,426002389850877;1,23448613992457;2,35466955106221;2,86018145211031;3,96826540864382;4,78347341035068;5,94244643778656;5,98151851847726;5,80863225249494;5,51226649890139
"3501";-9,37875826226589;-9,11569211965056;-8,19634652144169;-7,3301672398532;-6,76270067835776;-3,26537869610579;-2,2181028189208;-1,69072565693215;-0,35018686562013;0,447534432610823;1,00829829460962;2,31996021036127;3,22099469116016;4,07641515557001;5,27344689885586;7,40025414463735;9,56051722862471;9,89788423874643;10,1399452655265;9,64344839656051
"3521";3,22196974380503;4,66513795062695;4,48205680809602;3,92975571781141;3,03219226149786;2,14104169949751;1,21992692502384;1,15966948035941;0,990194231010107;0,426372570590624;0,109517608025577;-0,236028563390467;-0,819921682888851;-1,19999273051937;-1,68586505568868;-2,59551263450329;-3,00207747021029;-3,34958937687177;-4,5412171975914;-4,20025601064231
"3541";0,0305728202292879;1,22166130862612;1,02933099497012;0,853627709623898;0,50943858380022;0,742677973972619;0,418297577794856;0,164221986832342;0,0576678077990299;-0,107800079289749;0,0174349089115639;-0,0208451592839589;-0,0691386279580041;-0,115196898893787;-0,117913568437816;-0,0724899567480618;-0,257391581982264;0,0450627778546804;-1,36923133324695;-0,787125813259224
"3561";2,70947416926455;4,05847391576646;3,69393286791687;3,69700563941147;2,9880440700985;2,3595378249234;1,45903289549233;1,25263923688832;0,940097697186465;0,472866341728126;-0,418114617431862;-0,82758289437858;-1,45062381928123;-1,74435774336569;-1,97647868643407;-2,65809547105313;-3,15587652344565;-3,7693278789187;-4,93364276949925;-4,62322332230563
"3581";3,12376791239568;4,63346764261831;4,16996896920814;3,76610420821751;2,91830340430419;1,66654250418431;0,594463171758169;0,450916802180952;0,126911210403387;-0,397323073661176;-0,95311155723145;-1,4571165862894;-2,01328879642622;-2,4579855394839;-2,6024274074772;-3,39487888047224;-3,97678723416068;-4,61547848802761;-5,9706553914884;-5,65478992656136
"3601";-6,44228929601826;-6,18067060752058;-5,9197639250922;-5,40960457360426;-5,10828290796744;-3,10364133909736;-2,2385222182277;-1,86742241731341;-0,726324725851105;-0,13375601586219;0,516070486015252;1,3369574204088;2,15737228402597;2,56229545265796;3,62790492091589;4,71930687882586;5,62258018393972;6,05429760071106;6,16760694209804;6,16142610431
"3621";3,61633636185293;5,2102858413695;4,7763221547942;4,1691057319993;3,28591651208867;2,29637782903268;1,00376713455393;0,88789233915814;0,546564483476229;-0,078217466344015;-0,3730708747366;-0,729994058137961;-1,17327880061307;-1,509229641322;-1,80233402949913;-2,69957720885408;-3,33862524016677;-3,88765509352438;-4,83826856845827;-4,69217759463442
"3641";-8,90877861126142;-8,44219334864409;-7,66221542296918;-6,65624054247891;-6,05347220808569;-2,9682522120508;-1,84924981919051;-1,23700552846151;-0,26874392098597;0,206701316798632;1,104739985732;2,02870537861461;2,7507740776805;3,2279101425172;4,30965948304032;6,20874232280304;7,51264373776245;8,17617521934582;8,61191431648659;8,54886832412631
"3661";-5,45380063482362;-5,14200884705018;-5,05688094936512;-4,24676743466193;-3,75642058151034;-2,10625401882816;-1,79670604069174;-1,55655365039537;-0,608213197909576;0,0211486420496456;0,434952381569007;1,20719808394348;1,92124778079874;2,25590951318459;2,7730052074711;3,57362636368066;4,5957309274392;4,62572998631226;4,54928290389691;5,25408994627186
"3681";-10,2783176893295;-10,7314697553296;-9,54647568273123;-8,44908265008453;-7,99772076580722;-4,84196070179082;-3,48247137127098;-2,37637953411997;-0,842949571816524;0,0187653734507947;1,00367658799066;2,52635781288598;3,38038148133856;4,0715769509197;5,51896978583611;7,39659173056037;8,69123811049139;9,97377881467193;10,7557420848343;10,4649266991232
"3701";2,62048683149451;4,09226126590476;3,640164347807;3,51066296413359;2,91420526764434;2,42318417960841;2,14124613060584;1,74262658236829;1,0219885588742;0,71222724608814;-0,0291146877986649;-0,343775789431454;-0,825265102064722;-1,23165292070414;-1,53024574760854;-2,42636480604076;-3,04306646157833;-3,45219315423004;-4,4429731634915;-3,8282009427867
"3721";-10,781456727538;-10,7849346456694;-9,44233404060793;-8,32315403683957;-7,95552354880055;-4,55500135654986;-3,2713440048468;-2,26689147826682;-0,947944170196853;-0,180044933109919;0,617973338132269;2,21513010408448;3,32177192771087;4,31594050628413;5,88123174437344;8,10028584785202;9,6250983328496;10,788866203632;11,7021350840199;11,2803478999303
"3741";-11,3774985867229;-11,1721035116657;-9,90195909337;-9,29249149313943;-8,30455396139528;-4,20954516252418;-3,06938286600878;-2,52532468601001;-1,52497644211436;-0,821880329645807;-0,291550244063657;0,811599945396389;1,89864503785372;2,76418759730536;4,25439692857031;6,31728691074216;7,76628163467708;8,37820539156949;9,12322368066768;8,25546147257001
"3761";-5,36723490931987;-5,09893042187586;-5,02592418507385;-4,67825291899193;-4,21374309737084;-2,7879991482393;-2,10397500952539;-1,70232653166818;-0,359036568845164;0,169672295563878;0,76940562348654;1,2948013513502;1,90459796870497;2,32858870534976;3,36536917693628;4,13697188989203;4,91971380528034;5,14895611626107;4,85704326030336;4,8299224000721
"3781";-10,6922315234047;-10,7858558095815;-9,56058190941947;-8,6072988277753;-7,74128480381677;-4,52851705315092;-3,36366665648491;-2,61368607116805;-1,44385648893616;-0,553259471620407;-0,062202829260293;1,19782939372106;2,10338012083017;3,00593060981703;4,52759223827267;6,91816444429721;8,60056318112766;9,15336483060575;9,59021877672998;8,78127245999366
"3801";-1,02332585152645;-0,0782256904847129;0,0832786114485468;0,121138784800212;0,203044553569549;0,346709177372362;0,208775728616269;0,213466174757904;0,326095741552238;0,229900827692751;0,228205807433876;0,248371175328139;0,0378508547798538;-0,000816603973467341;-0,0488482406393826;-0,00149257106800939;-0,203092381639545;0,0886587070541548;-0,510254528802819;-0,636697449480479
"3821";-9,99024245618217;-10,5594221195083;-9,71714005736993;-8,63358920863522;-8,00640790279544;-4,86084411549229;-3,80780433910218;-3,02116259525621;-1,82985311006839;-1,09377393688519;-0,512418700674336;0,709058136596037;1,49386659985252;2,30813221101522;3,71083714143204;5,66076455800931;7,06891408220719;7,6934550156087;7,92772646209459;7,35913788817777
"3841";2,72945585735053;4,12633155243879;3,66944920913758;3,55712323618941;3,07038477406296;2,4234088741893;2,03691396062336;1,63614340641641;0,906932331969907;0,589841163298567;-0,201916163115488;-0,541278463067882;-1,09377171498938;-1,39502537080825;-1,65097361126645;-2,58101255161036;-3,32967946641783;-3,81710935782261;-5,20816470256865;-4,54674759822333
"3861";-8,64767824584027;-8,83978457088472;-7,86583054007736;-7,42195125324815;-6,75056104673157;-3,74243709372032;-2,69724699648892;-2,25997327480311;-1,42077597224058;-0,731903978341492;-0,0853660451649013;1,24231446293365;2,33808306936315;3,29705814115474;4,75172431536012;6,54105874932028;7,82662038974966;8,41046881247158;8,76040046743057;8,08708290319069
"3881";-11,4384168157025;-11,4497026157358;-10,0104386941795;-8,9035244358519;-8,47216321936945;-5,16838309063071;-3,81998476772793;-2,83094148851284;-1,44065617306857;-0,591419181217155;0,190990958871934;1,78820009980699;2,9563077501199;3,98541551620236;5,54151607421339;7,76455781932935;9,38193250294389;10,5155781407273;11,4542776638731;11,0074596760449
"3901";-1,06626683054578;-0,172325815279576;0,206199206079307;0,265663446542402;0,192937174708218;0,127124204137099;0,0787068164291954;0,0850838951418336;0,0592786157492082;-0,00389624893335307;0,245182584655289;0,293915042801462;0,191872489528615;0,1231881928413;0,15240852193286;0,216850316086469;0,234277665546485;0,598390463743635;0,242503700029996;0,642039262190263
"3921";-0,776449160301889;-0,072892803050036;0,0702855062955824;0,132557999799253;0,0427093466743127;0,117940738207091;-0,0454280474589088;0,108629700830886;0,139602614242548;0,0843290089744977;0,238029433037184;0,270283821500018;0,125585039522756;-0,000138215124582356;0,0467422617789733;0,115809801960173;0,0693613322809595;0,289386142460295;0,142218597146981;0,327145509835822
"3941";-11,5041669480571;-11,5747439589595;-10,2754305258039;-9,39211943987178;-8,41239692409737;-4,66768959839612;-3,45377993103985;-2,71027409045827;-1,58527918441189;-0,701637619828993;-0,17676781917677;1,18186695624032;2,14659824030523;2,99306942570447;4,60153044131114;6,82278386969679;8,59532957946006;9,12642134792655;9,76298614585282;9,07865252288194
"3961";-1,39676387263903;-1,11933785166921;-1,0103537674619;-0,910805723388268;-0,843335635349937;-0,336341151816214;-0,376034235584238;-0,326930746776691;-0,0875359043500755;-0,103607836174884;0,00904840162222094;0,187661697314059;0,0891156315482993;0,126626861845527;0,193930818847016;0,249976437118876;0,458961140573371;0,687610803259646;0,160314110273404;0,0201185944080484
"3981";-0,563578841687821;0,189641602152761;0,246092743889677;0,192058757137273;0,0430989220683932;0,395516275192466;0,122621091749996;0,106302894625263;0,00442732063451549;-0,147922491220709;-0,107538645668621;-0,0553660608911134;-0,184311947278006;-0,167872330080241;-0,268741605884176;-0,260256704574535;-0,520370500175535;-0,202863100725278;-0,64685338994055;-0,764220986916592
"4001";-11,9589776783991;-11,6525652200071;-10,7050492398056;-9,56851216520523;-8,74697934887791;-5,0218262529824;-3,81670166634376;-3,28025247985448;-2,24625668327757;-1,60235156880108;-1,13999604849616;-0,246120130419797;0,592669638677543;1,08018017475294;2,18868685090126;4,24655078094378;5,57481145106577;6,01779858107913;6,11470835950999;6,04331518116578
"4021";0,94137672084798;1,97163512419121;1,76800248710244;1,67596851274888;1,37575141726458;1,38489518205405;1,07564854234308;0,971919095299231;0,857852120670394;0,776511873676985;0,907243591141152;0,96668705836005;0,693708877235377;0,409066506066196;0,164676159718744;-0,022836836448297;-0,292341445636489;-0,223898267190968;-1,22890903452003;-0,688256597088773
